trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
81,0,81,0,None,None,None,None,339.50424529984593,340.0047136999201,339.50424529984593,340.5220674998127,340.0047136999201,340.5050962998066,340.5050962998066,341.6897549999412,0.0,-504651.442189,338.5026958699338,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
82,0,82,0,None,None,None,None,342.70443009980954,343.2080388998147,342.70443009980954,343.7251073999796,343.2080388998147,343.70904430001974,343.70904430001974,344.89205219992436,0.0,-504648.238756,341.7064314699266,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
83,0,83,0,None,None,None,None,345.9083080999553,346.4114373999182,345.9083080999553,346.92922179983,346.4114373999182,346.91216379986145,346.91216379986145,348.09601879981346,1.0,-504645.035852,344.90872866990975,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
84,0,84,0,None,None,None,None,349.11608830001205,349.63236419996247,349.11608830001205,350.1659442000091,349.63236419996247,350.1477774998639,350.1477774998639,351.3320904998109,0.0,-504641.83112,348.11269526979885,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
85,0,85,0,None,None,None,None,352.34879109985195,352.8515667999163,352.34879109985195,353.36771249980666,352.8515667999163,353.3537349998951,353.3537349998951,354.53522079996765,1.0,-504638.595453,351.34876696979626,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
86,0,86,0,None,None,None,None,355.5564490999095,356.0704128998332,355.5564490999095,356.5875921000261,356.0704128998332,356.5711472998373,356.5711472998373,357.7550500999205,1.0,-504635.390115,354.55189726995303,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
87,0,87,0,None,None,None,None,358.7742218999192,359.27417029999197,358.7742218999192,359.79278069990687,359.27417029999197,359.7761188999284,359.7761188999284,360.9590215999633,0.0,-504632.172798,357.77172656990587,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
88,0,88,0,None,None,None,None,361.97647609980777,362.47806159988977,361.97647609980777,362.994610699825,362.47806159988977,362.9780141999945,362.9780141999945,364.1625836000312,0.0,-504628.969179,360.9756980699487,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
89,0,89,0,None,None,None,None,365.1799822000321,365.6817429999355,365.1799822000321,366.213277899893,365.6817429999355,366.19800229999237,366.19800229999237,367.3837380998302,1.0,-504625.765442,364.1792600700166,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
90,0,90,0,None,None,None,None,368.39974599983543,368.9016006998718,368.39974599983543,369.4344986998476,368.9016006998718,369.41692409990355,369.41692409990355,370.6033732998185,1.0,-504622.544324,367.4004145698156,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
91,0,91,0,None,None,None,None,371.62079429998994,372.1206933998037,371.62079429998994,372.63672770000994,372.1206933998037,372.62162059987895,372.62162059987895,373.8045185999945,1.0,-504619.324085,370.62004976980387,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
92,0,92,0,None,None,None,None,374.82356089982204,375.324011299992,374.82356089982204,375.84195609996095,375.324011299992,375.8240786998067,375.8240786998067,377.0093182998244,0.0,-504616.122034,373.82119506997986,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
93,0,93,0,None,None,None,None,378.0259535999503,378.528878999874,378.0259535999503,379.06239809980616,378.528878999874,379.04507229989395,379.04507229989395,380.22979659982957,1.0,-504612.918824,377.02599476980976,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
94,0,94,0,None,None,None,None,381.24605119996704,381.7476059999317,381.24605119996704,382.26441269996576,381.7476059999317,382.2483657998964,382.2483657998964,383.4320021998137,1.0,-504609.697956,380.24647306981495,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
95,0,95,0,None,None,None,None,384.4498532998841,384.95074360002764,384.4498532998841,385.48392979986966,384.95074360002764,385.46584749990143,385.46584749990143,386.653082099976,1.0,-504606.49599,383.4486786697991,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
96,0,96,0,None,None,None,None,387.6700640998315,388.16990229999647,387.6700640998315,388.7038936999161,388.16990229999647,388.6862440998666,388.6862440998666,389.871923699975,1.0,-504603.274536,386.6697585699614,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
97,0,97,0,None,None,None,None,390.8907118998468,391.3899234000128,390.8907118998468,391.90615519997664,391.3899234000128,391.89004969992675,391.89004969992675,393.07372209988534,1.0,-504600.05574,389.8886001699604,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
98,0,98,0,None,None,None,None,394.09400339983404,394.5932076999452,394.09400339983404,395.10984369996004,394.5932076999452,395.093995800009,395.093995800009,396.27942139981315,1.0,-504596.853079,393.09039856987073,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
99,0,99,0,None,None,None,None,397.29575609997846,397.7965851998888,397.29575609997846,398.3137105999049,397.7965851998888,398.2972163998056,398.2972163998056,399.4821809998248,1.0,-504593.648841,396.29609786979853,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
