trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,dots_stimulus.started,dots_stimulus.stopped,blackout.started,blackout.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,response.keys,response.rt,response.started,response.stopped,coh,dir,response,correct,pursuit_saccade_isLeft,congruent,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
28,0,28,0,None,None,None,None,154.16787379999732,155.1828835999986,155.1828835999986,155.4826505999954,155.1828835999986,155.4826505999954,154.16787379999732,156.49944439999672,155.4826505999954,156.48421179999423,156.48421179999423,157.63397909999912,right,0.31923420000384795,157.63397909999912,None,0.48,0.0,0,1,1.0,0,54593.234875,153.16440567999672,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
29,0,29,0,None,None,None,None,159.00661019999825,160.0200784999979,160.0200784999979,160.32042359999468,160.0200784999979,160.32042359999468,159.00661019999825,161.33892650000053,160.32042359999468,161.32100039999932,161.32100039999932,162.47288860000117,right,0.21638610000081826,162.47288860000117,None,0.03,180.0,0,0,0.0,0,54598.073901,158.00250207999926,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
30,0,30,0,None,None,None,None,163.7282708999992,164.74078089999966,164.74078089999966,165.0415279999943,164.74078089999966,165.0415279999943,163.7282708999992,166.06049939999502,165.0415279999943,166.04241449999972,166.04241449999972,167.19397639999806,left,0.27952060000097845,167.19397639999806,None,0.06,180.0,180,1,0.0,0,54602.795497,162.7240814799996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
31,0,31,0,None,None,None,None,168.51708819999476,169.53052359999856,169.53052359999856,169.8316052999944,169.53052359999856,169.8316052999944,168.51708819999476,170.8475980000003,169.8316052999944,170.8319440999985,170.8319440999985,171.981581299995,left,0.3238788000016939,171.981581299995,None,0.12,180.0,180,1,1.0,1,54607.58411,167.51204457999557,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
32,0,32,0,None,None,None,None,173.35471989999496,174.3688153999974,174.3688153999974,174.6690032999977,174.3688153999974,174.6690032999977,173.35471989999496,175.6867041000005,174.6690032999977,175.66891960000066,175.66891960000066,176.82073039999523,right,0.3408899999994901,176.82073039999523,None,0.48,0.0,0,1,1.0,0,54612.422071,172.34947937999533,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
33,0,33,0,None,None,None,None,178.2086635999949,179.22324300000037,179.22324300000037,179.52254990000074,179.22324300000037,179.52254990000074,178.2086635999949,180.54180509999424,179.52254990000074,180.52358860000095,180.52358860000095,181.67602619999525,right,0.3333864000014728,181.67602619999525,None,0.03,180.0,0,0,1.0,1,54617.276015,177.20411247999874,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
34,0,34,0,None,None,None,None,183.04760869999882,184.0618351000012,184.0618351000012,184.36224299999594,184.0618351000012,184.36224299999594,183.04760869999882,185.3786342999956,184.36224299999594,185.36362889999873,185.36362889999873,186.51365449999867,right,0.3596434999999474,186.51365449999867,None,0.24,180.0,0,0,1.0,1,54622.114737,182.04315937999928,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
35,0,35,0,None,None,None,None,187.92077900000004,188.93204429999605,188.93204429999605,189.2337411999979,188.93204429999605,189.2337411999979,187.92077900000004,190.25180890000047,189.2337411999979,190.23408019999624,190.23408019999624,191.38478349999787,left,0.4007555999996839,191.38478349999787,None,0.03,180.0,180,1,0.0,0,54626.988086,186.915333679998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
36,0,36,0,None,None,None,None,192.82333469999867,193.83694470000046,193.83694470000046,194.1380063999968,193.83694470000046,194.1380063999968,192.82333469999867,195.1563240999967,194.1380063999968,195.13813249999657,195.13813249999657,196.30598499999905,left,0.37557830000150716,196.30598499999905,None,0.24,180.0,180,1,0.0,0,54631.890033,191.81840608000203,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
37,0,37,0,None,None,None,None,197.72914619999938,198.74332319999667,198.74332319999667,199.0437038999953,198.74332319999667,199.0437038999953,197.72914619999938,200.05983999999444,199.0437038999953,200.0437871999966,200.0437871999966,201.19559979999758,right,0.3016129000025103,201.19559979999758,None,0.12,0.0,0,1,0.0,1,54636.796047,196.72399887999637,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
38,0,38,0,None,None,None,None,202.53477619999467,203.54663530000107,203.54663530000107,203.84729669999797,203.54663530000107,203.84729669999797,202.53477619999467,204.86579769999662,203.84729669999797,204.84959929999604,204.84959929999604,205.99921319999703,left,0.3380156999992323,205.99921319999703,None,0.48,180.0,180,1,0.0,0,54641.602303,201.53009928000102,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
39,0,39,0,None,None,None,None,207.38996019999468,208.4019971999951,208.4019971999951,208.70316269999603,208.4019971999951,208.70316269999603,207.38996019999468,209.71982610000123,208.70316269999603,209.70436139999947,209.70436139999947,210.85369759999594,left,0.3319915999963996,210.85369759999594,None,0.06,180.0,180,1,0.0,0,54646.457044,206.38441568000127,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
40,0,40,0,None,None,None,None,212.22538050000003,213.2408862999946,213.2408862999946,213.54086779999488,213.2408862999946,213.54086779999488,212.22538050000003,214.5591473999957,213.54086779999488,214.54164189999574,214.54164189999574,215.70917679999548,right,0.4285172000018065,215.70917679999548,None,0.06,0.0,0,1,1.0,0,54651.293173,211.22156347999845,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
41,0,41,0,None,None,None,None,217.18007669999497,218.1945878999977,218.1945878999977,218.49537269999564,218.1945878999977,218.49537269999564,217.18007669999497,219.51419929999975,218.49537269999564,219.49643939999805,219.49643939999805,220.64815799999633,right,0.37737120000383584,220.64815799999633,None,0.48,0.0,0,1,1.0,0,54656.247422,216.17645897999756,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
42,0,42,0,None,None,None,None,222.07176679999975,223.08273550000013,223.08273550000013,223.3829635000002,223.08273550000013,223.3829635000002,222.07176679999975,224.4007719000001,223.3829635000002,224.3854829999982,224.3854829999982,225.53641000000061,right,0.14514259999850765,225.53641000000061,None,0.24,0.0,0,1,0.0,1,54661.139144,221.06624037999865,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
43,0,43,0,None,None,None,None,226.72694939999928,227.73919249999744,227.73919249999744,228.05596279999736,227.73919249999744,228.05596279999736,226.72694939999928,229.07396280000103,228.05596279999736,229.05562869999994,229.05562869999994,230.22374319999653,right,0.401586199994199,230.22374319999653,None,0.12,0.0,0,1,1.0,0,54665.79375,225.72103767999653,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
44,0,44,0,None,None,None,None,231.6800063999981,232.69390439999552,232.69390439999552,232.99425479999627,232.69390439999552,232.99425479999627,231.6800063999981,234.01071919999958,232.99425479999627,233.99512289999984,233.99512289999984,235.14479469999787,right,0.3451299000007566,235.14479469999787,None,0.03,180.0,0,0,0.0,0,54670.746848,230.6756074799967,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
45,0,45,0,235.53594889999658,267.6608042999942,267.6608042999942,271.65956399999413,271.65956399999413,272.6672802999965,272.6672802999965,272.96680750000087,272.6672802999965,272.96680750000087,271.65956399999413,273.9844901999968,272.96680750000087,273.9686744999999,273.9686744999999,275.11963029999606,left,0.35359500000049593,275.11963029999606,None,0.06,180.0,180,1,1.0,1,54675.602243,235.53036098000013,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
46,0,46,0,None,None,None,None,276.52476000000024,277.5380134999941,277.5380134999941,277.8379298,277.5380134999941,277.8379298,276.52476000000024,278.8564910999994,277.8379298,278.8394091000009,278.8394091000009,279.99053649999405,left,0.32303659999888623,279.99053649999405,None,0.03,0.0,180,0,0.0,1,54715.592029,275.51984828000127,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
47,0,47,0,None,None,None,None,281.36602049999783,282.37707450000016,282.37707450000016,282.67679539999517,282.37707450000016,282.67679539999517,281.36602049999783,283.6942163999993,282.67679539999517,283.6777699999948,283.6777699999948,284.8445737000002,right,0.2854512000048999,284.8445737000002,None,0.24,0.0,0,1,0.0,1,54720.431975,280.3581395799963,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
48,0,48,0,None,None,None,None,286.1691909000001,287.18190799999866,287.18190799999866,287.4983609999981,287.18190799999866,287.4983609999981,286.1691909000001,288.5164214999968,287.4983609999981,288.49812169999495,288.49812169999495,289.65108229999896,right,0.3505139999979292,289.65108229999896,None,0.48,0.0,0,1,1.0,0,54725.235434,285.16360477999547,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
49,0,49,0,None,None,None,None,291.0381927999988,292.05198299999756,292.05198299999756,292.35200279999844,292.05198299999756,292.35200279999844,291.0381927999988,293.370339299996,292.35200279999844,293.3537565999941,293.3537565999941,294.50467979999667,left,0.44893559999763966,294.50467979999667,None,0.12,180.0,180,1,1.0,1,54730.105309,290.03384518000234,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
50,0,50,0,None,None,None,None,295.99528350000037,297.00710529999924,297.00710529999924,297.30756019999535,297.00710529999924,297.30756019999535,295.99528350000037,298.32528319999983,297.30756019999535,298.3100870999988,298.3100870999988,299.4606464999961,right,0.43693469999561785,299.4606464999961,None,0.12,0.0,0,1,0.0,1,54735.062131,294.98968178000064,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
51,0,51,0,None,None,None,None,300.9505591999987,301.9636329999994,301.9636329999994,302.26343809999526,301.9636329999994,302.26343809999526,300.9505591999987,303.2808850000001,302.26343809999526,303.2643966999967,303.2643966999967,304.4147542999999,left,0.42690760000550654,304.4147542999999,None,0.24,180.0,180,1,1.0,1,54740.017168,299.9452035799957,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
52,0,52,0,None,None,None,None,305.88687709999795,306.90118029999576,306.90118029999576,307.20150289999583,306.90118029999576,307.20150289999583,305.88687709999795,308.2187216999955,307.20150289999583,308.20169789999636,308.20169789999636,309.3541724999959,left,0.391429799994512,309.3541724999959,None,0.48,180.0,180,1,0.0,0,54744.954351,304.88253267999676,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
53,0,53,0,None,None,None,None,310.7937957999966,311.80635549999715,311.80635549999715,312.10721499999636,311.80635549999715,312.10721499999636,310.7937957999966,313.123468400001,312.10721499999636,313.108001099994,313.108001099994,314.2592306000006,right,0.3740061000062269,314.2592306000006,None,0.03,180.0,0,0,0.0,0,54749.860065,309.7874731800009,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
54,0,54,0,None,None,None,None,315.6806415999963,316.69446819999575,316.69446819999575,316.99406589999853,316.69446819999575,316.99406589999853,315.6806415999963,318.0124971999976,316.99406589999853,317.9964194999993,317.9964194999993,319.16223249999894,right,0.33513459999812767,319.16223249999894,None,0.06,180.0,0,0,0.0,0,54754.747306,314.67574198000216,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
55,0,55,0,None,None,None,None,320.53832169999805,321.5483288999967,321.5483288999967,321.8493595999971,321.5483288999967,321.8493595999971,320.53832169999805,322.8667684999964,321.8493595999971,322.8504799000002,322.8504799000002,324.01694329999737,right,0.38522830000147223,324.01694329999737,None,0.03,180.0,0,0,0.0,0,54759.604806,319.5300090799981,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
56,0,56,0,None,None,None,None,325.439452300001,326.4537734999976,326.4537734999976,326.7540425999978,326.4537734999976,326.7540425999978,325.439452300001,327.7706296999968,326.7540425999978,327.75567439999577,327.75567439999577,328.9067716999998,left,0.3426160999952117,328.9067716999998,None,0.24,180.0,180,1,1.0,1,54764.507843,324.4357436799953,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
57,0,57,0,None,None,None,None,330.2965688999975,331.309302499998,331.309302499998,331.6089767999947,331.309302499998,331.6089767999947,330.2965688999975,332.6263475999949,331.6089767999947,332.6103210000001,332.6103210000001,333.76189929999964,right,0.3598282000020845,333.76189929999964,None,0.12,0.0,0,1,0.0,1,54769.363326,329.2910223799961,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
58,0,58,0,None,None,None,None,335.16709869999613,336.1796497999967,336.1796497999967,336.48012319999543,336.1796497999967,336.48012319999543,335.16709869999613,337.4987949999995,336.48012319999543,337.4822669999994,337.4822669999994,338.6331319999954,right,0.4163817000007839,338.6331319999954,None,0.48,0.0,0,1,1.0,0,54774.234017,334.1618903800015,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
59,0,59,0,None,None,None,None,340.0882386999947,341.1023140999969,341.1023140999969,341.4023152000009,341.1023140999969,341.4023152000009,340.0882386999947,342.4188608999975,341.4023152000009,342.4036711999943,342.4036711999943,343.5533365999945,right,0.3847916000013356,343.5533365999945,None,0.06,0.0,0,1,0.0,1,54779.154582,339.0832811799962,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
60,0,60,0,None,None,None,None,344.9742874000003,345.97264889999497,345.97264889999497,346.27275559999543,345.97264889999497,346.27275559999543,344.9742874000003,347.29178039999533,346.27275559999543,347.27341319999687,347.27341319999687,348.42526299999736,right,0.43998629999987315,348.42526299999736,None,0.06,180.0,0,0,1.0,1,54784.04219,343.9716946800006,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
61,0,61,0,None,None,None,None,349.9148126,350.9279769999994,350.9279769999994,351.22822969999834,350.9279769999994,351.22822969999834,349.9148126,352.2465802000006,351.22822969999834,352.2289732999998,352.2289732999998,353.3807037999941,right,0.3488002999947639,353.3807037999941,None,0.24,0.0,0,1,1.0,0,54788.982367,348.9106053799958,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
62,0,62,0,None,None,None,None,354.76836560000083,355.7825640999945,355.7825640999945,356.08270629999606,355.7825640999945,356.08270629999606,354.76836560000083,357.1012346999996,356.08270629999606,357.0845277999979,357.0845277999979,358.25338469999406,left,0.30026360000192653,358.25338469999406,None,0.12,180.0,180,1,0.0,0,54793.835525,353.76520087999666,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
63,0,63,0,None,None,None,None,359.59101999999984,360.6056518999976,360.6056518999976,360.9218043000001,360.6056518999976,360.9218043000001,359.59101999999984,361.9398266999997,360.9218043000001,361.9225484999988,361.9225484999988,363.0899852000002,right,0.31937140000081854,363.0899852000002,None,0.48,0.0,0,1,0.0,1,54798.65863,358.58652298000084,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
64,0,64,0,None,None,None,None,364.4464227999997,365.46042089999537,365.46042089999537,365.7602895999953,365.46042089999537,365.7602895999953,364.4464227999997,366.77686990000075,365.7602895999953,366.7611182999972,366.7611182999972,367.9118393999961,left,0.30565239999850746,367.9118393999961,None,0.03,0.0,180,0,0.0,1,54803.51348,363.44155398,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
65,0,65,0,None,None,None,None,369.26822990000073,370.28189369999745,370.28189369999745,370.5977539999949,370.28189369999745,370.5977539999949,369.26822990000073,371.6165111999944,370.5977539999949,371.5978376999992,371.5978376999992,372.7508258999951,right,0.32273390000045765,372.7508258999951,None,0.06,0.0,0,1,0.0,1,54808.33403,368.26229368000054,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
66,0,66,0,None,None,None,None,374.12266319999617,375.13585729999613,375.13585729999613,375.4367487999989,375.13585729999613,375.4367487999989,374.12266319999617,376.4544390999945,375.4367487999989,376.43687159999536,376.43687159999536,377.58876579999924,right,0.22050669999589445,377.58876579999924,None,0.24,0.0,0,1,0.0,1,54813.189565,373.1174981799966,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
67,0,67,0,None,None,None,None,378.8593161999961,379.8743437999947,379.8743437999947,380.17412830000103,379.8743437999947,380.17412830000103,378.8593161999961,381.19196839999495,380.17412830000103,381.1762114999947,381.1762114999947,382.3258305999989,left,0.46031390000280226,382.3258305999989,None,0.12,180.0,180,1,1.0,1,54817.927068,377.85540458000173,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
68,0,68,0,None,None,None,None,383.83070459999726,384.84485519999726,384.84485519999726,385.1452183000001,384.84485519999726,385.1452183000001,383.83070459999726,386.1639802999998,385.1452183000001,386.14636880000035,386.14636880000035,387.31437229999574,right,0.3428935999982059,387.31437229999574,None,0.03,0.0,0,1,0.0,1,54822.898149,382.8260076799968,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
69,0,69,0,None,None,None,None,388.70458320000034,389.71745259999443,389.71745259999443,390.0181353000007,389.71745259999443,390.0181353000007,388.70458320000034,391.03490169999714,390.0181353000007,391.01868219999596,391.01868219999596,392.16996780000045,left,0.27954920000047423,392.16996780000045,None,0.48,180.0,180,1,0.0,0,54827.771099,387.69874217999745,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
70,0,70,0,None,None,None,None,393.4915101999941,394.50606989999505,394.50606989999505,394.80621869999595,394.50606989999505,394.80621869999595,393.4915101999941,395.8240791999997,394.80621869999595,395.8062080999953,395.8062080999953,396.95812450000085,left,0.3000434999994468,396.95812450000085,None,0.24,180.0,180,1,0.0,0,54832.559049,392.48666407999985,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
71,0,71,0,None,None,None,None,398.29801549999684,399.3099005999975,399.3099005999975,399.6103293999986,399.3099005999975,399.6103293999986,398.29801549999684,400.62819269999454,399.6103293999986,400.6117105999947,400.6117105999947,401.76167749999877,right,0.3522009000007529,401.76167749999877,None,0.12,0.0,0,1,1.0,0,54837.364725,397.29210307999597,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
72,0,72,0,None,None,None,None,403.1533610999977,404.16547879999416,404.16547879999416,404.4651592999944,404.16547879999416,404.4651592999944,403.1533610999977,405.4823570000008,404.4651592999944,405.46642769999744,405.46642769999744,406.6167448999986,right,0.2728010999999242,406.6167448999986,None,0.06,0.0,0,1,0.0,1,54842.22036,402.1473086800004,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
73,0,73,0,None,None,None,None,407.9392996999959,408.95294199999626,408.95294199999626,409.25390559999505,408.95294199999626,409.25390559999505,407.9392996999959,410.2704153999948,409.25390559999505,410.2545211999968,410.2545211999968,411.40539010000066,right,0.33994610000081593,411.40539010000066,None,0.03,0.0,0,1,0.0,1,54847.006865,406.93469618000086,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
74,0,74,0,None,None,None,None,412.79375009999785,413.8081944000005,413.8081944000005,414.1080981999985,413.8081944000005,414.1080981999985,412.79375009999785,415.1262007999976,414.1080981999985,415.1091651999959,415.1091651999959,416.26079759999993,right,0.4607546999977785,416.26079759999993,None,0.48,0.0,0,1,1.0,0,54851.861102,411.7885938799998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
75,0,75,0,None,None,None,None,417.76625489999424,418.77887159999955,418.77887159999955,419.08064549999835,418.77887159999955,419.08064549999835,417.76625489999424,420.0974905999974,419.08064549999835,420.0807857999971,420.0807857999971,421.23140489999787,left,0.3300967999966815,421.23140489999787,None,0.24,180.0,180,1,0.0,0,54856.833097,416.76137097999595,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
76,0,76,0,None,None,None,None,422.60423949999677,423.6168577999997,423.6168577999997,423.917744499995,423.6168577999997,423.917744499995,422.60423949999677,424.9358773999993,423.917744499995,424.9183632999993,424.9183632999993,426.08629899999505,left,0.3793117999957758,426.08629899999505,None,0.03,180.0,180,1,0.0,0,54861.670611,421.5988242799983,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
77,0,77,0,None,None,None,None,427.50983079999423,428.52280629999586,428.52280629999586,428.8233657999954,428.52280629999586,428.8233657999954,427.50983079999423,429.8404187999986,428.8233657999954,429.82429109999794,429.82429109999794,430.9748757999987,left,0.322677999996813,430.9748757999987,None,0.48,180.0,180,1,0.0,0,54866.576118,426.5038446799997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
78,0,78,0,None,None,None,None,432.34784429999854,433.35962550000113,433.35962550000113,433.6600088999985,433.35962550000113,433.6600088999985,432.34784429999854,434.6785935000007,433.6600088999985,434.6618698999955,434.6618698999955,435.8131596999956,left,0.32418740000139223,435.8131596999956,None,0.12,180.0,180,1,1.0,1,54871.414621,431.34296097999754,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
79,0,79,0,None,None,None,None,437.1828733000002,438.198086599994,438.198086599994,438.50025829999504,438.198086599994,438.50025829999504,437.1828733000002,439.51737019999564,438.50025829999504,439.4993042999995,439.4993042999995,440.6669901999994,right,0.23824720000266097,440.6669901999994,None,0.06,0.0,0,1,0.0,1,54876.250467,436.17934328000115,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
80,0,80,0,None,None,None,None,441.95746679999866,442.9704841999992,442.9704841999992,443.2711395000006,442.9704841999992,443.2711395000006,441.95746679999866,444.2878974999985,443.2711395000006,444.27207500000077,444.27207500000077,445.4214785000004,left,0.4518284000005224,445.4214785000004,None,0.48,180.0,180,1,1.0,1,54881.024538,440.9529429799993,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
81,0,81,0,None,None,None,None,446.9106692999994,447.9258470999994,447.9258470999994,448.2254946999965,447.9258470999994,448.2254946999965,446.9106692999994,449.2426717999988,448.2254946999965,449.2274938999981,449.2274938999981,450.3782960999961,left,0.34308790000068257,450.3782960999961,None,0.06,180.0,180,1,1.0,1,54885.978958,445.9063218799972,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
82,0,82,0,None,None,None,None,451.76666059999843,452.780640099998,452.780640099998,453.0809881999958,452.780640099998,453.0809881999958,451.76666059999843,454.09796029999416,453.0809881999958,454.0806708999953,454.0806708999953,455.23333559999446,right,0.38395560000208206,455.23333559999446,None,0.03,0.0,0,1,1.0,0,54890.834119,450.7620351799967,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
83,0,83,0,None,None,None,None,456.6545727999983,457.6680497999987,457.6680497999987,457.96938489999593,457.6680497999987,457.96938489999593,456.6545727999983,458.98678339999606,457.96938489999593,458.9695319999955,458.9695319999955,460.1368144999942,right,0.41774489999806974,460.1368144999942,None,0.12,0.0,0,1,1.0,0,54895.720901,455.6497240799988,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
84,0,84,0,None,None,None,None,461.59225439999864,462.6070178999944,462.6070178999944,462.9073711999954,462.6070178999944,462.9073711999954,461.59225439999864,463.9240288000001,462.9073711999954,463.90870110000105,463.90870110000105,465.0584497999953,left,0.3428545999995549,465.0584497999953,None,0.24,180.0,180,1,0.0,0,54900.659911,460.58792827999855,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
85,0,85,0,None,None,None,None,466.44706179999775,467.46199279999564,467.46199279999564,467.76169149999623,467.46199279999564,467.76169149999623,466.44706179999775,468.7785603999946,467.76169149999623,468.7626616999987,468.7626616999987,469.9137688999981,right,0.4554811999987578,469.9137688999981,None,0.48,0.0,0,1,1.0,0,54905.513787,465.4422368799976,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
86,0,86,0,None,None,None,None,471.41983880000043,472.43215809999674,472.43215809999674,472.73288659999525,472.43215809999674,472.73288659999525,471.41983880000043,473.75213009999425,472.73288659999525,473.7347251999963,473.7347251999963,474.88461399999505,left,0.32465529999899445,474.88461399999505,None,0.03,180.0,180,1,1.0,1,54910.486565,470.415213979996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
87,0,87,0,None,None,None,None,476.25681339999574,477.2714119999946,477.2714119999946,477.57205740000063,477.2714119999946,477.57205740000063,476.25681339999574,478.589209699996,477.57205740000063,478.57259769999655,478.57259769999655,479.72407559999556,right,0.2772746000046027,479.72407559999556,None,0.06,0.0,0,1,0.0,1,54915.324649,475.2521105800013,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
88,0,88,0,None,None,None,None,481.04472829999577,482.0586977999992,482.0586977999992,482.35871719999705,482.0586977999992,482.35871719999705,481.04472829999577,483.3782690999942,482.35871719999705,483.3601813999994,483.3601813999994,484.51182880000124,left,0.30572920000122394,484.51182880000124,None,0.24,180.0,180,1,1.0,1,54920.111588,480.0402922799956,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
89,0,89,0,None,None,None,None,485.8661537000007,486.88006949999544,486.88006949999544,487.18066649999673,486.88006949999544,487.18066649999673,485.8661537000007,488.19872409999516,487.18066649999673,488.1815606999953,488.1815606999953,489.33343729999615,right,0.26025909999589203,489.33343729999615,None,0.12,0.0,0,1,1.0,0,54924.933974,484.86263067999676,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
90,0,90,0,489.64062289999856,515.2585573999968,515.2585573999968,519.2555637999976,519.2555637999976,520.2645202999993,520.2645202999993,520.5650357999984,520.2645202999993,520.5650357999984,519.2555637999976,521.5825832999981,520.5650357999984,521.5645576999959,521.5645576999959,522.7166495999991,left,0.3649777000027825,522.7166495999991,None,0.03,0.0,180,0,0.0,1,54929.706952,489.6345178800009,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
91,0,91,0,None,None,None,None,524.1222078999999,525.1362298999957,525.1362298999957,525.4360149999993,525.1362298999957,525.4360149999993,524.1222078999999,526.4527613999962,525.4360149999993,526.4376246999964,526.4376246999964,527.5876375999942,right,0.3504583999965689,527.5876375999942,None,0.48,0.0,0,1,0.0,1,54963.19002,523.118341680002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
92,0,92,0,None,None,None,None,528.9787768999959,529.9911330999967,529.9911330999967,530.3072743000012,529.9911330999967,530.3072743000012,528.9787768999959,531.3250225999946,530.3072743000012,531.3077895999959,531.3077895999959,532.4601407000009,left,0.3091108000007807,532.4601407000009,None,0.06,180.0,180,1,1.0,1,54968.044043,527.9721333800014,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
